Date,Ticker,Name,Sector
2020-09-01,PLD,Prologis Inc,Real Estate
2020-09-01,PM,Philip Morris International Inc,Consumer Staples
2020-09-01,PNC,PNC Financial Services Group Inc/The,Financials
2020-09-01,PNR,Pentair PLC,Industrials
2020-09-01,PNW,Pinnacle West Capital Corp,Utilities
2020-09-01,PPG,PPG Industries Inc,Materials
2020-09-01,PPL,PPL Corp,Utilities
2020-09-01,PRGO,Perrigo Co PLC,Health Care
2020-09-01,PRU,Prudential Financial Inc,Financials
2020-09-01,PSA,Public Storage,Real Estate
2020-09-01,PSX,Phillips 66,Energy
2020-09-01,PVH,PVH Corp,Consumer Discretionary
2020-09-01,PWR,Quanta Services Inc,Industrials
2020-09-01,PXD,Pioneer Natural Resources Co,Energy
2020-09-01,PYPL,PayPal Holdings Inc,Information Technology
2020-09-01,QCOM,QUALCOMM Inc,Information Technology
2020-09-01,QRVO,Qorvo Inc,Information Technology
2020-09-01,RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary
2020-09-01,RE,Everest Re Group Ltd,Financials
2020-09-01,REG,Regency Centers Corp,Real Estate
2020-09-01,REGN,Regeneron Pharmaceuticals Inc,Health Care
2020-09-01,RF,Regions Financial Corp,Financials
2020-09-01,RHI,Robert Half International Inc,Industrials
2020-09-01,RJF,Raymond James Financial Inc,Financials
2020-09-01,RL,Ralph Lauren Corp,Consumer Discretionary
2020-09-01,RMD,ResMed Inc,Health Care
2020-09-01,ROK,Rockwell Automation Inc,Industrials
2020-09-01,ROL,Rollins Inc,Industrials
2020-09-01,ROP,Roper Technologies Inc,Industrials
2020-09-01,ROST,Ross Stores Inc,Consumer Discretionary
2020-09-01,RSG,Republic Services Inc,Industrials
2020-09-01,RTX,Raytheon Technologies Corp,Industrials
2020-09-01,SBAC,SBA Communications Corp,Real Estate
2020-09-01,SBUX,Starbucks Corp,Consumer Discretionary
2020-09-01,SCHW,Charles Schwab Corp/The,Financials
2020-09-01,SEE,Sealed Air Corp,Materials
2020-09-01,SHW,Sherwin-Williams Co/The,Materials
2020-09-01,SIVB,SVB Financial Group,Financials
2020-09-01,SJM,J M Smucker Co/The,Consumer Staples
2020-09-01,SLB,Schlumberger NV,Energy
2020-09-01,SLG,SL Green Realty Corp,Real Estate
2020-09-01,SNA,Snap-on Inc,Industrials
2020-09-01,SNPS,Synopsys Inc,Information Technology
2020-09-01,SO,Southern Co/The,Utilities
2020-09-01,SPG,Simon Property Group Inc,Real Estate
2020-09-01,SPGI,S&P Global Inc,Financials
2020-09-01,SRE,Sempra Energy,Utilities
2020-09-01,STE,STERIS PLC,Health Care
2020-09-01,STT,State Street Corp,Financials
2020-09-01,STX,Seagate Technology PLC,Information Technology
2020-09-01,STZ,Constellation Brands Inc,Consumer Staples
2020-09-01,SWK,Stanley Black & Decker Inc,Industrials
2020-09-01,SWKS,Skyworks Solutions Inc,Information Technology
2020-09-01,SYF,Synchrony Financial,Financials
2020-09-01,SYK,Stryker Corp,Health Care
2020-09-01,SYY,Sysco Corp,Consumer Staples
2020-09-01,T,AT&T Inc,Communication Services
2020-09-01,TAP,Molson Coors Beverage Co,Consumer Staples
2020-09-01,TDG,TransDigm Group Inc,Industrials
2020-09-01,TDY,Teledyne Technologies Inc,Industrials
2020-09-01,TEL,TE Connectivity Ltd,Information Technology
2020-09-01,TFC,Truist Financial Corp,Financials
2020-09-01,TFX,Teleflex Inc,Health Care
2020-09-01,TGT,Target Corp,Consumer Discretionary
2020-09-01,TIF,Tiffany & Co,Consumer Discretionary
2020-09-01,TJX,TJX Cos Inc/The,Consumer Discretionary
2020-09-01,TMO,Thermo Fisher Scientific Inc,Health Care
2020-09-01,TMUS,T-Mobile US Inc,Communication Services
2020-09-01,TPR,Tapestry Inc,Consumer Discretionary
2020-09-01,TROW,T Rowe Price Group Inc,Financials
2020-09-01,TRV,Travelers Cos Inc/The,Financials
2020-09-01,TSCO,Tractor Supply Co,Consumer Discretionary
2020-09-01,TSN,Tyson Foods Inc,Consumer Staples
2020-09-01,TT,Trane Technologies PLC,Industrials
2020-09-01,TTWO,Take-Two Interactive Software Inc,Communication Services
2020-09-01,TWTR,Twitter Inc,Communication Services
2020-09-01,TXN,Texas Instruments Inc,Information Technology
2020-09-01,TXT,Textron Inc,Industrials
2020-09-01,TYL,Tyler Technologies Inc,Information Technology
2020-09-01,UAA,Under Armour Inc,Consumer Discretionary
2020-09-01,UAL,United Airlines Holdings Inc,Industrials
2020-09-01,UDR,UDR Inc,Real Estate
2020-09-01,UHS,Universal Health Services Inc,Health Care
2020-09-01,ULTA,Ulta Beauty Inc,Consumer Discretionary
2020-09-01,UNH,UnitedHealth Group Inc,Health Care
2020-09-01,UNM,Unum Group,Financials
2020-09-01,UNP,Union Pacific Corp,Industrials
2020-09-01,UPS,United Parcel Service Inc,Industrials
2020-09-01,URI,United Rentals Inc,Industrials
2020-09-01,USB,US Bancorp,Financials
2020-09-01,V,Visa Inc,Information Technology
2020-09-01,VAR,Varian Medical Systems Inc,Health Care
2020-09-01,VFC,VF Corp,Consumer Discretionary
2020-09-01,VIAC,ViacomCBS Inc,Communication Services
2020-09-01,VLO,Valero Energy Corp,Energy
2020-09-01,VMC,Vulcan Materials Co,Materials
2020-09-01,VNO,Vornado Realty Trust,Real Estate
2020-09-01,VRSK,Verisk Analytics Inc,Industrials
2020-09-01,VRSN,VeriSign Inc,Information Technology
2020-09-01,VRTX,Vertex Pharmaceuticals Inc,Health Care
2020-09-01,VTR,Ventas Inc,Real Estate
2020-09-01,VZ,Verizon Communications Inc,Communication Services
2020-09-01,WAB,Westinghouse Air Brake Technologies Corp,Industrials
2020-09-01,WAT,Waters Corp,Health Care
2020-09-01,WBA,Walgreens Boots Alliance Inc,Consumer Staples
2020-09-01,WDC,Western Digital Corp,Information Technology
2020-09-01,WEC,WEC Energy Group Inc,Utilities
2020-09-01,WELL,Welltower Inc,Real Estate
2020-09-01,WFC,Wells Fargo & Co,Financials
2020-09-01,WHR,Whirlpool Corp,Consumer Discretionary
2020-09-01,WLTW,Willis Towers Watson PLC,Financials
2020-09-01,WM,Waste Management Inc,Industrials
2020-09-01,WMB,Williams Cos Inc/The,Energy
2020-09-01,WMT,Walmart Inc,Consumer Staples
2020-09-01,WRB,W R Berkley Corp,Financials
2020-09-01,WRK,Westrock Co,Materials
2020-09-01,WST,West Pharmaceutical Services Inc,Health Care
2020-09-01,WU,Western Union Co/The,Information Technology
2020-09-01,WY,Weyerhaeuser Co,Real Estate
2020-09-01,WYNN,Wynn Resorts Ltd,Consumer Discretionary
2020-09-01,XEL,Xcel Energy Inc,Utilities
2020-09-01,XLNX,Xilinx Inc,Information Technology
2020-09-01,XOM,Exxon Mobil Corp,Energy
2020-09-01,XRAY,DENTSPLY SIRONA Inc,Health Care
2020-09-01,XRX,Xerox Holdings Corp,Information Technology
2020-09-01,XYL,Xylem Inc/NY,Industrials
2020-09-01,YUM,Yum! Brands Inc,Consumer Discretionary
2020-09-01,ZBH,Zimmer Biomet Holdings Inc,Health Care
2020-09-01,ZBRA,Zebra Technologies Corp,Information Technology
2020-09-01,ZION,Zions Bancorp NA,Financials
2020-09-01,ZTS,Zoetis Inc,Health Care
2020-10-01,A,Agilent Technologies Inc,Health Care
2020-10-01,AAL,American Airlines Group Inc,Industrials
2020-10-01,AAP,Advance Auto Parts Inc,Consumer Discretionary
2020-10-01,AAPL,Apple Inc,Information Technology
2020-10-01,ABBV,AbbVie Inc,Health Care
2020-10-01,ABC,AmerisourceBergen Corp,Health Care
2020-10-01,ABMD,ABIOMED Inc,Health Care
2020-10-01,ABT,Abbott Laboratories,Health Care
2020-10-01,ACN,Accenture PLC,Information Technology
2020-10-01,ADBE,Adobe Inc,Information Technology
2020-10-01,ADI,Analog Devices Inc,Information Technology
2020-10-01,ADM,Archer-Daniels-Midland Co,Consumer Staples
2020-10-01,ADP,Automatic Data Processing Inc,Information Technology
2020-10-01,ADSK,Autodesk Inc,Information Technology
2020-10-01,AEE,Ameren Corp,Utilities
2020-10-01,AEP,American Electric Power Co Inc,Utilities
2020-10-01,AES,AES Corp/The,Utilities
2020-10-01,AFL,Aflac Inc,Financials
2020-10-01,AIG,American International Group Inc,Financials
2020-10-01,AIV,Apartment Investment and Management Co,Real Estate
2020-10-01,AIZ,Assurant Inc,Financials
2020-10-01,AJG,Arthur J Gallagher & Co,Financials
2020-10-01,AKAM,Akamai Technologies Inc,Information Technology
2020-10-01,ALB,Albemarle Corp,Materials
2020-10-01,ALGN,Align Technology Inc,Health Care
2020-10-01,ALK,Alaska Air Group Inc,Industrials
2020-10-01,ALL,Allstate Corp/The,Financials
2020-10-01,ALLE,Allegion plc,Industrials
2020-10-01,ALXN,Alexion Pharmaceuticals Inc,Health Care
2020-10-01,AMAT,Applied Materials Inc,Information Technology
2020-10-01,AMCR,Amcor PLC,Materials
2020-10-01,AMD,Advanced Micro Devices Inc,Information Technology
2020-10-01,AME,AMETEK Inc,Industrials
2020-10-01,AMGN,Amgen Inc,Health Care
2020-10-01,AMP,Ameriprise Financial Inc,Financials
2020-10-01,AMT,American Tower Corp,Real Estate
2020-10-01,AMZN,Amazon.com Inc,Consumer Discretionary
2020-10-01,ANET,Arista Networks Inc,Information Technology
2020-10-01,ANSS,ANSYS Inc,Information Technology
2020-10-01,ANTM,Anthem Inc,Health Care
2020-10-01,AON,Aon PLC,Financials
2020-10-01,AOS,A O Smith Corp,Industrials
2020-10-01,APA,Apache Corp,Energy
2020-10-01,APD,Air Products and Chemicals Inc,Materials
2020-10-01,APH,Amphenol Corp,Information Technology
2020-10-01,APTV,Aptiv PLC,Consumer Discretionary
2020-10-01,ARE,Alexandria Real Estate Equities Inc,Real Estate
2020-10-01,ATO,Atmos Energy Corp,Utilities
2020-10-01,ATVI,Activision Blizzard Inc,Communication Services
2020-10-01,AVB,AvalonBay Communities Inc,Real Estate
2020-10-01,AVGO,Broadcom Inc,Information Technology
2020-10-01,AVY,Avery Dennison Corp,Materials
2020-10-01,AWK,American Water Works Co Inc,Utilities
2020-10-01,AXP,American Express Co,Financials
2020-10-01,AZO,AutoZone Inc,Consumer Discretionary
2020-10-01,BA,Boeing Co/The,Industrials
2020-10-01,BAC,Bank of America Corp,Financials
2020-10-01,BAX,Baxter International Inc,Health Care
2020-10-01,BBY,Best Buy Co Inc,Consumer Discretionary
2020-10-01,BDX,Becton Dickinson and Co,Health Care
2020-10-01,BEN,Franklin Resources Inc,Financials
2020-10-01,BFB,Brown-Forman Corp,Consumer Staples
2020-10-01,BIIB,Biogen Inc,Health Care
2020-10-01,BIO,Bio-Rad Laboratories Inc,Health Care
2020-10-01,BK,Bank of New York Mellon Corp/The,Financials
2020-10-01,BKNG,Booking Holdings Inc,Consumer Discretionary
2020-10-01,BKR,Baker Hughes Co,Energy
2020-10-01,BLK,BlackRock Inc,Financials
2020-10-01,BLL,Ball Corp,Materials
2020-10-01,BMY,Bristol-Myers Squibb Co,Health Care
2020-10-01,BR,Broadridge Financial Solutions Inc,Information Technology
2020-10-01,BRKB,Berkshire Hathaway Inc,Financials
2020-10-01,BSX,Boston Scientific Corp,Health Care
2020-10-01,BWA,BorgWarner Inc,Consumer Discretionary
2020-10-01,BXP,Boston Properties Inc,Real Estate
2020-10-01,C,Citigroup Inc,Financials
2020-10-01,CAG,Conagra Brands Inc,Consumer Staples
2020-10-01,CAH,Cardinal Health Inc,Health Care
2020-10-01,CARR,Carrier Global Corp,Industrials
2020-10-01,CAT,Caterpillar Inc,Industrials
2020-10-01,CB,Chubb Ltd,Financials
2020-10-01,CBOE,Cboe Global Markets Inc,Financials
2020-10-01,CBRE,CBRE Group Inc,Real Estate
2020-10-01,CCI,Crown Castle International Corp,Real Estate
2020-10-01,CCL,Carnival Corp,Consumer Discretionary
2020-10-01,CDNS,Cadence Design Systems Inc,Information Technology
2020-10-01,CDW,CDW Corp/DE,Information Technology
2020-10-01,CE,Celanese Corp,Materials
2020-10-01,CERN,Cerner Corp,Health Care
2020-10-01,CF,CF Industries Holdings Inc,Materials
2020-10-01,CFG,Citizens Financial Group Inc,Financials
2020-10-01,CHD,Church & Dwight Co Inc,Consumer Staples
2020-10-01,CHRW,CH Robinson Worldwide Inc,Industrials
2020-10-01,CHTR,Charter Communications Inc,Communication Services
2020-10-01,CI,Cigna Corp,Health Care
2020-10-01,CINF,Cincinnati Financial Corp,Financials
2020-10-01,CL,Colgate-Palmolive Co,Consumer Staples
2020-10-01,CLX,Clorox Co/The,Consumer Staples
2020-10-01,CMA,Comerica Inc,Financials
2020-10-01,CMCSA,Comcast Corp,Communication Services
2020-10-01,CME,CME Group Inc,Financials
2020-10-01,CMG,Chipotle Mexican Grill Inc,Consumer Discretionary
2020-10-01,CMI,Cummins Inc,Industrials
2020-10-01,CMS,CMS Energy Corp,Utilities
2020-10-01,CNC,Centene Corp,Health Care
2020-10-01,CNP,CenterPoint Energy Inc,Utilities
2020-10-01,COF,Capital One Financial Corp,Financials
2020-10-01,COG,Cabot Oil & Gas Corp,Energy
2020-10-01,COO,Cooper Cos Inc/The,Health Care
2020-10-01,COP,ConocoPhillips,Energy
2020-10-01,COST,Costco Wholesale Corp,Consumer Staples
2020-10-01,CPB,Campbell Soup Co,Consumer Staples
2020-10-01,CPRT,Copart Inc,Industrials
2020-10-01,CRM,salesforce.com Inc,Information Technology
2020-10-01,CSCO,Cisco Systems Inc,Information Technology
2020-10-01,CSX,CSX Corp,Industrials
2020-10-01,CTAS,Cintas Corp,Industrials
2020-10-01,CTLT,Catalent Inc,Health Care
2020-10-01,CTSH,Cognizant Technology Solutions Corp,Information Technology
2020-10-01,CTVA,Corteva Inc,Materials
2020-10-01,CTXS,Citrix Systems Inc,Information Technology
2020-10-01,CVS,CVS Health Corp,Health Care
2020-10-01,CVX,Chevron Corp,Energy
2020-10-01,CXO,Concho Resources Inc,Energy
2020-10-01,D,Dominion Energy Inc,Utilities
2020-10-01,DAL,Delta Air Lines Inc,Industrials
2020-10-01,DD,DuPont de Nemours Inc,Materials
2020-10-01,DE,Deere & Co,Industrials
2020-10-01,DFS,Discover Financial Services,Financials
2020-10-01,DG,Dollar General Corp,Consumer Discretionary
2020-10-01,DGX,Quest Diagnostics Inc,Health Care
2020-10-01,DHI,DR Horton Inc,Consumer Discretionary
2020-10-01,DHR,Danaher Corp,Health Care
2020-10-01,DIS,Walt Disney Co/The,Communication Services
2020-10-01,DISCA,Discovery Inc,Communication Services
2020-10-01,DISH,DISH Network Corp,Communication Services
2020-10-01,DLR,Digital Realty Trust Inc,Real Estate
2020-10-01,DLTR,Dollar Tree Inc,Consumer Discretionary
2020-10-01,DOV,Dover Corp,Industrials
2020-10-01,DOW,Dow Inc,Materials
2020-10-01,DPZ,Domino's Pizza Inc,Consumer Discretionary
2020-10-01,DRE,Duke Realty Corp,Real Estate
2020-10-01,DRI,Darden Restaurants Inc,Consumer Discretionary
2020-10-01,DTE,DTE Energy Co,Utilities
2020-10-01,DUK,Duke Energy Corp,Utilities
2020-10-01,DVA,DaVita Inc,Health Care
2020-10-01,DVN,Devon Energy Corp,Energy
2020-10-01,DXC,DXC Technology Co,Information Technology
2020-10-01,DXCM,DexCom Inc,Health Care
2020-10-01,EA,Electronic Arts Inc,Communication Services
2020-10-01,EBAY,eBay Inc,Consumer Discretionary
2020-10-01,ECL,Ecolab Inc,Materials
2020-10-01,ED,Consolidated Edison Inc,Utilities
2020-10-01,EFX,Equifax Inc,Industrials
2020-10-01,EIX,Edison International,Utilities
2020-10-01,EL,Estee Lauder Cos Inc/The,Consumer Staples
2020-10-01,EMN,Eastman Chemical Co,Materials
2020-10-01,EMR,Emerson Electric Co,Industrials
2020-10-01,EOG,EOG Resources Inc,Energy
2020-10-01,EQIX,Equinix Inc,Real Estate
2020-10-01,EQR,Equity Residential,Real Estate
2020-10-01,ES,Eversource Energy,Utilities
2020-10-01,ESS,Essex Property Trust Inc,Real Estate
2020-10-01,ETFC,E*TRADE Financial Corp,Financials
2020-10-01,ETN,Eaton Corp PLC,Industrials
2020-10-01,ETR,Entergy Corp,Utilities
2020-10-01,ETSY,Etsy Inc,Consumer Discretionary
2020-10-01,EVRG,Evergy Inc,Utilities
2020-10-01,EW,Edwards Lifesciences Corp,Health Care
2020-10-01,EXC,Exelon Corp,Utilities
2020-10-01,EXPD,Expeditors International of Washington I,Industrials
2020-10-01,EXPE,Expedia Group Inc,Consumer Discretionary
2020-10-01,EXR,Extra Space Storage Inc,Real Estate
2020-10-01,F,Ford Motor Co,Consumer Discretionary
2020-10-01,FANG,Diamondback Energy Inc,Energy
2020-10-01,FAST,Fastenal Co,Industrials
2020-10-01,FB,Facebook Inc,Communication Services
2020-10-01,FBHS,Fortune Brands Home & Security Inc,Industrials
2020-10-01,FCX,Freeport-McMoRan Inc,Materials
2020-10-01,FDX,FedEx Corp,Industrials
2020-10-01,FE,FirstEnergy Corp,Utilities
2020-10-01,FFIV,F5 Networks Inc,Information Technology
2020-10-01,FIS,Fidelity National Information Services I,Information Technology
2020-10-01,FISV,Fiserv Inc,Information Technology
2020-10-01,FITB,Fifth Third Bancorp,Financials
2020-10-01,FLIR,FLIR Systems Inc,Information Technology
2020-10-01,FLS,Flowserve Corp,Industrials
2020-10-01,FLT,FleetCor Technologies Inc,Information Technology
2020-10-01,FMC,FMC Corp,Materials
2020-10-01,FOX,Fox Corp,Communication Services
2020-10-01,FRC,First Republic Bank/CA,Financials
2020-10-01,FRT,Federal Realty Investment Trust,Real Estate
2020-10-01,FTI,TechnipFMC PLC,Energy
2020-10-01,FTNT,Fortinet Inc,Information Technology
2020-10-01,FTV,Fortive Corp,Industrials
2020-10-01,GD,General Dynamics Corp,Industrials
2020-10-01,GE,General Electric Co,Industrials
2020-10-01,GILD,Gilead Sciences Inc,Health Care
2020-10-01,GIS,General Mills Inc,Consumer Staples
2020-10-01,GL,Globe Life Inc,Financials
2020-10-01,GLW,Corning Inc,Information Technology
2020-10-01,GM,General Motors Co,Consumer Discretionary
2020-10-01,GOOGL,Alphabet Inc,Communication Services
2020-10-01,GPC,Genuine Parts Co,Consumer Discretionary
2020-10-01,GPN,Global Payments Inc,Information Technology
2020-10-01,GPS,Gap Inc/The,Consumer Discretionary
2020-10-01,GRMN,Garmin Ltd,Consumer Discretionary
2020-10-01,GS,Goldman Sachs Group Inc/The,Financials
2020-10-01,GWW,WW Grainger Inc,Industrials
2020-10-01,HAL,Halliburton Co,Energy
2020-10-01,HAS,Hasbro Inc,Consumer Discretionary
2020-10-01,HBAN,Huntington Bancshares Inc/OH,Financials
2020-10-01,HBI,Hanesbrands Inc,Consumer Discretionary
2020-10-01,HCA,HCA Healthcare Inc,Health Care
2020-10-01,HD,Home Depot Inc/The,Consumer Discretionary
2020-10-01,HES,Hess Corp,Energy
2020-10-01,HFC,HollyFrontier Corp,Energy
2020-10-01,HIG,Hartford Financial Services Group Inc/Th,Financials
2020-10-01,HII,Huntington Ingalls Industries Inc,Industrials
2020-10-01,HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary
2020-10-01,HOLX,Hologic Inc,Health Care
2020-10-01,HON,Honeywell International Inc,Industrials
2020-10-01,HPE,Hewlett Packard Enterprise Co,Information Technology
2020-10-01,HPQ,HP Inc,Information Technology
2020-10-01,HRL,Hormel Foods Corp,Consumer Staples
2020-10-01,HSIC,Henry Schein Inc,Health Care
2020-10-01,HST,Host Hotels & Resorts Inc,Real Estate
2020-10-01,HSY,Hershey Co/The,Consumer Staples
2020-10-01,HUM,Humana Inc,Health Care
2020-10-01,HWM,Howmet Aerospace Inc,Industrials
2020-10-01,IBM,International Business Machines Corp,Information Technology
2020-10-01,ICE,Intercontinental Exchange Inc,Financials
2020-10-01,IDXX,IDEXX Laboratories Inc,Health Care
2020-10-01,IEX,IDEX Corp,Industrials
2020-10-01,IFF,International Flavors & Fragrances Inc,Materials
2020-10-01,ILMN,Illumina Inc,Health Care
2020-10-01,INCY,Incyte Corp,Health Care
2020-10-01,INFO,IHS Markit Ltd,Industrials
2020-10-01,INTC,Intel Corp,Information Technology
2020-10-01,INTU,Intuit Inc,Information Technology
2020-10-01,IP,International Paper Co,Materials
2020-10-01,IPG,Interpublic Group of Cos Inc/The,Communication Services
2020-10-01,IPGP,IPG Photonics Corp,Information Technology
2020-10-01,IQV,IQVIA Holdings Inc,Health Care
2020-10-01,IR,Ingersoll Rand Inc,Industrials
2020-10-01,IRM,Iron Mountain Inc,Real Estate
2020-10-01,ISRG,Intuitive Surgical Inc,Health Care
2020-10-01,IT,Gartner Inc,Information Technology
2020-10-01,ITW,Illinois Tool Works Inc,Industrials
2020-10-01,IVZ,Invesco Ltd,Financials
2020-10-01,J,Jacobs Engineering Group Inc,Industrials
2020-10-01,JBHT,JB Hunt Transport Services Inc,Industrials
2020-10-01,JCI,Johnson Controls International plc,Industrials
2020-10-01,JKHY,Jack Henry & Associates Inc,Information Technology
2020-10-01,JNJ,Johnson & Johnson,Health Care
2020-10-01,JNPR,Juniper Networks Inc,Information Technology
2020-10-01,JPM,JPMorgan Chase & Co,Financials
2020-10-01,K,Kellogg Co,Consumer Staples
2020-10-01,KEY,KeyCorp,Financials
2020-10-01,KEYS,Keysight Technologies Inc,Information Technology
2020-10-01,KHC,Kraft Heinz Co/The,Consumer Staples
2020-10-01,KIM,Kimco Realty Corp,Real Estate
2020-10-01,KLAC,KLA Corp,Information Technology
2020-10-01,KMB,Kimberly-Clark Corp,Consumer Staples
2020-10-01,KMI,Kinder Morgan Inc,Energy
2020-10-01,KMX,CarMax Inc,Consumer Discretionary
2020-10-01,KO,Coca-Cola Co/The,Consumer Staples
2020-10-01,KR,Kroger Co/The,Consumer Staples
2020-10-01,KSU,Kansas City Southern,Industrials
2020-10-01,L,Loews Corp,Financials
2020-10-01,LB,L Brands Inc,Consumer Discretionary
2020-10-01,LDOS,Leidos Holdings Inc,Information Technology
2020-10-01,LEG,Leggett & Platt Inc,Consumer Discretionary
2020-10-01,LEN,Lennar Corp,Consumer Discretionary
2020-10-01,LH,Laboratory Corp of America Holdings,Health Care
2020-10-01,LHX,L3Harris Technologies Inc,Industrials
2020-10-01,LIN,Linde PLC,Materials
2020-10-01,LKQ,LKQ Corp,Consumer Discretionary
2020-10-01,LLY,Eli Lilly and Co,Health Care
2020-10-01,LMT,Lockheed Martin Corp,Industrials
2020-10-01,LNC,Lincoln National Corp,Financials
2020-10-01,LNT,Alliant Energy Corp,Utilities
2020-10-01,LOW,Lowe's Cos Inc,Consumer Discretionary
2020-10-01,LRCX,Lam Research Corp,Information Technology
2020-10-01,LUMN,CenturyLink Inc,Communication Services
2020-10-01,LUV,Southwest Airlines Co,Industrials
2020-10-01,LVS,Las Vegas Sands Corp,Consumer Discretionary
2020-10-01,LW,Lamb Weston Holdings Inc,Consumer Staples
2020-10-01,LYB,LyondellBasell Industries NV,Materials
2020-10-01,LYV,Live Nation Entertainment Inc,Communication Services
2020-10-01,MA,Mastercard Inc,Information Technology
2020-10-01,MAA,Mid-America Apartment Communities Inc,Real Estate
2020-10-01,MAR,Marriott International Inc/MD,Consumer Discretionary
2020-10-01,MAS,Masco Corp,Industrials
2020-10-01,MCD,McDonald's Corp,Consumer Discretionary
2020-10-01,MCHP,Microchip Technology Inc,Information Technology
2020-10-01,MCK,McKesson Corp,Health Care
2020-10-01,MCO,Moody's Corp,Financials
2020-10-01,MDLZ,Mondelez International Inc,Consumer Staples
2020-10-01,MDT,Medtronic PLC,Health Care
2020-10-01,MET,MetLife Inc,Financials
2020-10-01,MGM,MGM Resorts International,Consumer Discretionary
2020-10-01,MHK,Mohawk Industries Inc,Consumer Discretionary
2020-10-01,MKC,McCormick & Co Inc/MD,Consumer Staples
2020-10-01,MKTX,MarketAxess Holdings Inc,Financials
2020-10-01,MLM,Martin Marietta Materials Inc,Materials
2020-10-01,MMC,Marsh & McLennan Cos Inc,Financials
2020-10-01,MMM,3M Co,Industrials
2020-10-01,MNST,Monster Beverage Corp,Consumer Staples
2020-10-01,MO,Altria Group Inc,Consumer Staples
2020-10-01,MOS,Mosaic Co/The,Materials
2020-10-01,MPC,Marathon Petroleum Corp,Energy
2020-10-01,MRK,Merck & Co Inc,Health Care
2020-10-01,MRO,Marathon Oil Corp,Energy
2020-10-01,MS,Morgan Stanley,Financials
2020-10-01,MSCI,MSCI Inc,Financials
2020-10-01,MSFT,Microsoft Corp,Information Technology
2020-10-01,MSI,Motorola Solutions Inc,Information Technology
2020-10-01,MTB,M&T Bank Corp,Financials
2020-10-01,MTD,Mettler-Toledo International Inc,Health Care
2020-10-01,MU,Micron Technology Inc,Information Technology
2020-10-01,MXIM,Maxim Integrated Products Inc,Information Technology
2020-10-01,MYL,Mylan NV,Health Care
2020-10-01,NBL,Noble Energy Inc,Energy
2020-10-01,NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Discretionary
2020-10-01,NDAQ,Nasdaq Inc,Financials
2020-10-01,NEE,NextEra Energy Inc,Utilities
2020-10-01,NEM,Newmont Corp,Materials
2020-10-01,NFLX,Netflix Inc,Communication Services
2020-10-01,NI,NiSource Inc,Utilities
2020-10-01,NKE,NIKE Inc,Consumer Discretionary
2020-10-01,NLOK,NortonLifeLock Inc,Information Technology
2020-10-01,NLSN,Nielsen Holdings PLC,Industrials
2020-10-01,NOC,Northrop Grumman Corp,Industrials
2020-10-01,NOV,NOV Inc,Energy
2020-10-01,NOW,ServiceNow Inc,Information Technology
2020-10-01,NRG,NRG Energy Inc,Utilities
2020-10-01,NSC,Norfolk Southern Corp,Industrials
2020-10-01,NTAP,NetApp Inc,Information Technology
2020-10-01,NTRS,Northern Trust Corp,Financials
2020-10-01,NUE,Nucor Corp,Materials
2020-10-01,NVDA,NVIDIA Corp,Information Technology
2020-10-01,NVR,NVR Inc,Consumer Discretionary
2020-10-01,NWL,Newell Brands Inc,Consumer Discretionary
2020-10-01,NWSA,News Corp,Communication Services
2020-10-01,O,Realty Income Corp,Real Estate
2020-10-01,ODFL,Old Dominion Freight Line Inc,Industrials
2020-10-01,OKE,ONEOK Inc,Energy
2020-10-01,OMC,Omnicom Group Inc,Communication Services
2020-10-01,ORCL,Oracle Corp,Information Technology
2020-10-01,ORLY,O'Reilly Automotive Inc,Consumer Discretionary
2020-10-01,OTIS,Otis Worldwide Corp,Industrials
2020-10-01,OXY,Occidental Petroleum Corp,Energy
2020-10-01,PAYC,Paycom Software Inc,Information Technology
2020-10-01,PAYX,Paychex Inc,Information Technology
2020-10-01,PBCT,People's United Financial Inc,Financials
2020-10-01,PCAR,PACCAR Inc,Industrials
2020-10-01,PEAK,Healthpeak Properties Inc,Real Estate
2020-10-01,PEG,Public Service Enterprise Group Inc,Utilities
2020-10-01,PEP,PepsiCo Inc,Consumer Staples
2020-10-01,PFE,Pfizer Inc,Health Care
2020-10-01,PFG,Principal Financial Group Inc,Financials
2020-10-01,PG,Procter & Gamble Co/The,Consumer Staples
2020-10-01,PGR,Progressive Corp/The,Financials
2020-10-01,PH,Parker-Hannifin Corp,Industrials
2020-10-01,PHM,PulteGroup Inc,Consumer Discretionary
2020-10-01,PKG,Packaging Corp of America,Materials
2020-10-01,PKI,PerkinElmer Inc,Health Care
2020-10-01,PLD,Prologis Inc,Real Estate
2020-10-01,PM,Philip Morris International Inc,Consumer Staples
2020-10-01,PNC,PNC Financial Services Group Inc/The,Financials
2020-10-01,PNR,Pentair PLC,Industrials
2020-10-01,PNW,Pinnacle West Capital Corp,Utilities
2020-10-01,PPG,PPG Industries Inc,Materials
2020-10-01,PPL,PPL Corp,Utilities
2020-10-01,PRGO,Perrigo Co PLC,Health Care
2020-10-01,PRU,Prudential Financial Inc,Financials
2020-10-01,PSA,Public Storage,Real Estate
2020-10-01,PSX,Phillips 66,Energy
2020-10-01,PVH,PVH Corp,Consumer Discretionary
